citation_id,answer_id,system_id,query_id,source_span_id,repo_id,owner_repo,path,line_start,line_end,source_file_sha256,evidence_text_sha256,citation_correct
v52x_D_v53e_0263_citation_001,v52x_D_v53e_0263,D,v53e_0263,v53e_0263_span_001,pypa_pip,pypa/pip,pyproject.toml,83,83,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,1
v52x_D_v53e_0264_citation_001,v52x_D_v53e_0264,D,v53e_0264,v53e_0264_span_001,pypa_pip,pypa/pip,pyproject.toml,326,326,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,1
v52x_D_v53e_0265_citation_001,v52x_D_v53e_0265,D,v53e_0265,v53e_0265_span_001,pypa_pip,pypa/pip,pyproject.toml,83,83,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,1
v52x_D_v53e_0266_citation_001,v52x_D_v53e_0266,D,v53e_0266,v53e_0266_span_001,pypa_pip,pypa/pip,pyproject.toml,326,326,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,1
v52x_D_v53e_0267_citation_001,v52x_D_v53e_0267,D,v53e_0267,v53e_0267_span_001,pypa_pip,pypa/pip,pyproject.toml,83,83,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,1
v52x_D_v53e_0268_citation_001,v52x_D_v53e_0268,D,v53e_0268,v53e_0268_span_001,pypa_pip,pypa/pip,pyproject.toml,326,326,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,1
v52x_D_v53e_0269_citation_001,v52x_D_v53e_0269,D,v53e_0269,v53e_0269_span_001,pypa_pip,pypa/pip,pyproject.toml,83,83,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,1
v52x_D_v53e_0270_citation_001,v52x_D_v53e_0270,D,v53e_0270,v53e_0270_span_001,pypa_pip,pypa/pip,pyproject.toml,326,326,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,1
v52x_D_v53e_0271_citation_001,v52x_D_v53e_0271,D,v53e_0271,v53e_0271_span_001,pypa_pip,pypa/pip,pyproject.toml,83,83,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,1
v52x_D_v53e_0272_citation_001,v52x_D_v53e_0272,D,v53e_0272,v53e_0272_span_001,pypa_pip,pypa/pip,pyproject.toml,326,326,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,1
v52x_D_v53e_0273_citation_001,v52x_D_v53e_0273,D,v53e_0273,v53e_0273_span_001,pypa_pip,pypa/pip,pyproject.toml,83,83,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,1
v52x_D_v53e_0274_citation_001,v52x_D_v53e_0274,D,v53e_0274,v53e_0274_span_001,pypa_pip,pypa/pip,pyproject.toml,326,326,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,1
v52x_D_v53e_0275_citation_001,v52x_D_v53e_0275,D,v53e_0275,v53e_0275_span_001,pypa_pip,pypa/pip,pyproject.toml,83,83,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,1
v52x_D_v53e_0276_citation_001,v52x_D_v53e_0276,D,v53e_0276,v53e_0276_span_001,pypa_pip,pypa/pip,pyproject.toml,326,326,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,1
v52x_D_v53e_0277_citation_001,v52x_D_v53e_0277,D,v53e_0277,v53e_0277_span_001,pypa_pip,pypa/pip,pyproject.toml,83,83,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,1
v52x_D_v53e_0278_citation_001,v52x_D_v53e_0278,D,v53e_0278,v53e_0278_span_001,pypa_pip,pypa/pip,pyproject.toml,326,326,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,1
v52x_D_v53e_0279_citation_001,v52x_D_v53e_0279,D,v53e_0279,v53e_0279_span_001,pypa_pip,pypa/pip,pyproject.toml,83,83,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,1
v52x_D_v53e_0280_citation_001,v52x_D_v53e_0280,D,v53e_0280,v53e_0280_span_001,pypa_pip,pypa/pip,pyproject.toml,326,326,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,1
v52x_D_v53e_0281_citation_001,v52x_D_v53e_0281,D,v53e_0281,v53e_0281_span_001,django_django,django/django,pyproject.toml,29,29,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,sha256:7101f62aa2804415daede9b2f63cadbdcae511e2a528f84c60d539ff63f7f7a2,1
v52x_D_v53e_0282_citation_001,v52x_D_v53e_0282,D,v53e_0282,v53e_0282_span_001,django_django,django/django,pyproject.toml,65,65,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,sha256:eb1cb09292d2748d603bfcf27942c51d87950b7c06e5e32464bf6e8667ae22c3,1
v52x_D_v53e_0283_citation_001,v52x_D_v53e_0283,D,v53e_0283,v53e_0283_span_001,django_django,django/django,tox.ini,32,32,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,sha256:36695608aa455edf8f84eabcacdc62e043d28d50d402f0bd9196d69a0fded796,1
v52x_D_v53e_0284_citation_001,v52x_D_v53e_0284,D,v53e_0284,v53e_0284_span_001,django_django,django/django,tox.ini,56,56,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,sha256:0402946945f361d118d8a2dfc13b309b2d461cb721ba5d889538166731c71a7f,1
v52x_D_v53e_0285_citation_001,v52x_D_v53e_0285,D,v53e_0285,v53e_0285_span_001,django_django,django/django,tox.ini,76,76,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,sha256:8e145f1bd34a326ae1fc983ce0d76e023ed63ef626416bab93bf2d63977c3aca,1
v52x_D_v53e_0286_citation_001,v52x_D_v53e_0286,D,v53e_0286,v53e_0286_span_001,fastapi_fastapi,fastapi/fastapi,pyproject.toml,37,37,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,sha256:f8d83539b07b08b2d852f8e4309af9ad14336dd04c6f4f527fc5ae117cb5c346,1
v52x_D_v53e_0287_citation_001,v52x_D_v53e_0287,D,v53e_0287,v53e_0287_span_001,fastapi_fastapi,fastapi/fastapi,pyproject.toml,110,110,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,sha256:1cb1fc7ef99f252c5bdc7abf3c5910976b04b54e1f3538cb4280ffbf4e2661d4,1
v52x_D_v53e_0288_citation_001,v52x_D_v53e_0288,D,v53e_0288,v53e_0288_span_001,pallets_click,pallets/click,examples/aliases/pyproject.toml,2,2,sha256:413ab0bd185393b340373afd839d19c1c0bf85123ed241946d311fb5eeb60331,sha256:b23e79132945bb9071340c2d5a6ccb4367c42ace2f004995dca61de1c84c8ba6,1
v52x_D_v53e_0289_citation_001,v52x_D_v53e_0289,D,v53e_0289,v53e_0289_span_001,pallets_click,pallets/click,examples/aliases/pyproject.toml,14,14,sha256:413ab0bd185393b340373afd839d19c1c0bf85123ed241946d311fb5eeb60331,sha256:3fb3f9205aad22d15f1e357f33482e681f04889d22a1229aff7854e23ca40ba4,1
v52x_D_v53e_0290_citation_001,v52x_D_v53e_0290,D,v53e_0290,v53e_0290_span_001,pallets_click,pallets/click,examples/colors/pyproject.toml,4,4,sha256:7d5aa5c4ba2c8223beead363223a54688a01093b4771ac50fd329e5bf1fa66c3,sha256:6ccb4f3aeba0f28a9a385dc75c42e5ccb9f8df564043cf1235943dfbe03672c8,1
v52x_D_v53e_0291_citation_001,v52x_D_v53e_0291,D,v53e_0291,v53e_0291_span_001,pallets_flask,pallets/flask,examples/celery/pyproject.toml,2,2,sha256:00d27458e466294e03bd3be48bfb8c436be5f9bd49cee885e2fb2d88f2b684b5,sha256:2ad6c461d96e1c26d63498318e5179c0b63c9d0c90720862339d144f32cd9fcd,1
v52x_D_v53e_0292_citation_001,v52x_D_v53e_0292,D,v53e_0292,v53e_0292_span_001,pallets_flask,pallets/flask,examples/celery/pyproject.toml,10,10,sha256:00d27458e466294e03bd3be48bfb8c436be5f9bd49cee885e2fb2d88f2b684b5,sha256:3fb3f9205aad22d15f1e357f33482e681f04889d22a1229aff7854e23ca40ba4,1
v52x_D_v53e_0293_citation_001,v52x_D_v53e_0293,D,v53e_0293,v53e_0293_span_001,pallets_flask,pallets/flask,examples/javascript/pyproject.toml,5,5,sha256:2efeb4bc2175dd05aa6452dd11ed761cbeb278bb3ce1de6aca2ed0caf29ce12a,sha256:dcce59c47515e67f685c8326fd4c48bba7428dade47d095d3ab31fcefeea7354,1
v52x_D_v53e_0294_citation_001,v52x_D_v53e_0294,D,v53e_0294,v53e_0294_span_001,pallets_flask,pallets/flask,examples/javascript/pyproject.toml,22,22,sha256:2efeb4bc2175dd05aa6452dd11ed761cbeb278bb3ce1de6aca2ed0caf29ce12a,sha256:3c8419a55c22a7cde4e2c92614b84ef056adee192060b89e1593c8b3b72d2c98,1
v52x_D_v53e_0295_citation_001,v52x_D_v53e_0295,D,v53e_0295,v53e_0295_span_001,psf_requests,psf/requests,pyproject.toml,29,29,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,sha256:7514534222c5e3627e2b9944d4175a7df3306e45ad15d63c1e6ed5f8eda0bb27,1
v52x_D_v53e_0296_citation_001,v52x_D_v53e_0296,D,v53e_0296,v53e_0296_span_001,psf_requests,psf/requests,pyproject.toml,40,40,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,sha256:2f4799be0ada72b4f889d90583c1481e2c21095705471f6e4dfcf785325d3acc,1
v52x_D_v53e_0297_citation_001,v52x_D_v53e_0297,D,v53e_0297,v53e_0297_span_001,psf_requests,psf/requests,pyproject.toml,56,56,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,sha256:4e8859b2a30f75184e02f807705168b80469068143231c5c21c45a73df2bbec3,1
v52x_D_v53e_0298_citation_001,v52x_D_v53e_0298,D,v53e_0298,v53e_0298_span_001,psf_requests,psf/requests,pyproject.toml,88,88,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,sha256:1c52cea5f0af8e15cae15320b735b9ea684d6aae6d5c89437da0edf2b25e22c3,1
v52x_D_v53e_0299_citation_001,v52x_D_v53e_0299,D,v53e_0299,v53e_0299_span_001,pypa_pip,pypa/pip,pyproject.toml,29,29,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:5e7a0fc59bac74a64da246932692996071304a679e6c6461dbaeed9ab1d5216b,1
v52x_D_v53e_0300_citation_001,v52x_D_v53e_0300,D,v53e_0300,v53e_0300_span_001,pypa_pip,pypa/pip,pyproject.toml,137,137,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b2361bb691c6488d021af9f4ef6c6cf9ff61bcf8f955eab452cba6b3c18b55a7,1
v52x_D_v53e_0301_citation_001,v52x_D_v53e_0301,D,v53e_0301,v53e_0301_span_001,pypa_pip,pypa/pip,pyproject.toml,362,362,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:7b629fd449972fb2560ff75dd794f2da051f07807b5cfa77adf2172f08c5e317,1
v52x_D_v53e_0302_citation_001,v52x_D_v53e_0302,D,v53e_0302,v53e_0302_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,43,43,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:29dd66ed8da69825c7479536dab34aa66b7d13a8aa5b9b00f54db1b8f17931f6,1
v52x_D_v53e_0303_citation_001,v52x_D_v53e_0303,D,v53e_0303,v53e_0303_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,61,61,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:f59fddfbda4d7151ffeb7ac9471a16729c4b93633a88417f48b788d88702e3cc,1
v52x_D_v53e_0304_citation_001,v52x_D_v53e_0304,D,v53e_0304,v53e_0304_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,84,84,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:1f94077c82714a829b3a51688b801b9db6055d3d4340aef6f54a31bd9af55255,1
v52x_D_v53e_0305_citation_001,v52x_D_v53e_0305,D,v53e_0305,v53e_0305_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,105,105,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:3643788d5b0898478ca4fdb85b8ba4c28f49d7bdef8f101f9c6fbe3dd897ed93,1
v52x_D_v53e_0306_citation_001,v52x_D_v53e_0306,D,v53e_0306,v53e_0306_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,122,122,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:12986e0a4976c63e0b5b6db44f4c070be713aa191250353ee3ec2566580a2f6d,1
v52x_D_v53e_0307_citation_001,v52x_D_v53e_0307,D,v53e_0307,v53e_0307_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,97,97,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:f7d25c5071938d211d2727f8b385c386410bdaad40625744e1e25db95951be35,1
v52x_D_v53e_0308_citation_001,v52x_D_v53e_0308,D,v53e_0308,v53e_0308_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,176,176,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:99e4b1c992ae198f0b4295f685ebe0d26380e3b0697df72ec85b1bb3d53eec4a,1
v52x_D_v53e_0309_citation_001,v52x_D_v53e_0309,D,v53e_0309,v53e_0309_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,256,256,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:4c01374da7c5bc0995b8865a83c1ba7cbbc22fec4f421d637f17a8e56e193f33,1
v52x_D_v53e_0310_citation_001,v52x_D_v53e_0310,D,v53e_0310,v53e_0310_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,328,328,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:13ec42df8e7d35a40fbd2ff61b51d664bab860e167cfd634401c87ab4d7040b5,1
v52x_D_v53e_0311_citation_001,v52x_D_v53e_0311,D,v53e_0311,v53e_0311_span_001,pytest_dev_pytest,pytest-dev/pytest,tox.ini,113,113,sha256:cfec44f3d81d294668de27a055a756c744686968ff5d22e184a9c44c4d2a6f62,sha256:9bc78f7e845d9e660d320e741e654530d565b613dd4fe0e86e4994bbd3b743cf,1
v52x_D_v53e_0312_citation_001,v52x_D_v53e_0312,D,v53e_0312,v53e_0312_span_001,tiangolo_typer,tiangolo/typer,pyproject.toml,22,22,sha256:0720203ff3ff5359f7bc79f3e174c41286d64d9eb42b25bf049c9245a551d552,sha256:af00a6b26ca997a8d58efecdd64e9f366c4bc7d0774fac147dc32a8baa37a4a4,1
v52x_D_v53e_0313_citation_001,v52x_D_v53e_0313,D,v53e_0313,v53e_0313_span_001,tiangolo_typer,tiangolo/typer,pyproject.toml,65,65,sha256:0720203ff3ff5359f7bc79f3e174c41286d64d9eb42b25bf049c9245a551d552,sha256:6374b7ef076d72339a246e31157b67969184094a60476929a4f2043b5b332bce,1
v52x_D_v53e_0314_citation_001,v52x_D_v53e_0314,D,v53e_0314,v53e_0314_span_001,tiangolo_typer,tiangolo/typer,pyproject.toml,133,133,sha256:0720203ff3ff5359f7bc79f3e174c41286d64d9eb42b25bf049c9245a551d552,sha256:88de4011825844c4f9012f201025bd313dc183ef81620798d43fcd5526db2fd8,1
v52x_D_v53e_0315_citation_001,v52x_D_v53e_0315,D,v53e_0315,v53e_0315_span_001,django_django,django/django,pyproject.toml,29,29,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,sha256:7101f62aa2804415daede9b2f63cadbdcae511e2a528f84c60d539ff63f7f7a2,1
v52x_D_v53e_0316_citation_001,v52x_D_v53e_0316,D,v53e_0316,v53e_0316_span_001,django_django,django/django,pyproject.toml,65,65,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,sha256:eb1cb09292d2748d603bfcf27942c51d87950b7c06e5e32464bf6e8667ae22c3,1
v52x_D_v53e_0317_citation_001,v52x_D_v53e_0317,D,v53e_0317,v53e_0317_span_001,django_django,django/django,tox.ini,32,32,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,sha256:36695608aa455edf8f84eabcacdc62e043d28d50d402f0bd9196d69a0fded796,1
v52x_D_v53e_0318_citation_001,v52x_D_v53e_0318,D,v53e_0318,v53e_0318_span_001,django_django,django/django,tox.ini,56,56,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,sha256:0402946945f361d118d8a2dfc13b309b2d461cb721ba5d889538166731c71a7f,1
v52x_D_v53e_0319_citation_001,v52x_D_v53e_0319,D,v53e_0319,v53e_0319_span_001,django_django,django/django,tox.ini,76,76,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,sha256:8e145f1bd34a326ae1fc983ce0d76e023ed63ef626416bab93bf2d63977c3aca,1
v52x_D_v53e_0320_citation_001,v52x_D_v53e_0320,D,v53e_0320,v53e_0320_span_001,fastapi_fastapi,fastapi/fastapi,pyproject.toml,37,37,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,sha256:f8d83539b07b08b2d852f8e4309af9ad14336dd04c6f4f527fc5ae117cb5c346,1
v52x_D_v53e_0321_citation_001,v52x_D_v53e_0321,D,v53e_0321,v53e_0321_span_001,fastapi_fastapi,fastapi/fastapi,pyproject.toml,110,110,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,sha256:1cb1fc7ef99f252c5bdc7abf3c5910976b04b54e1f3538cb4280ffbf4e2661d4,1
v52x_D_v53e_0322_citation_001,v52x_D_v53e_0322,D,v53e_0322,v53e_0322_span_001,pallets_click,pallets/click,examples/aliases/pyproject.toml,2,2,sha256:413ab0bd185393b340373afd839d19c1c0bf85123ed241946d311fb5eeb60331,sha256:b23e79132945bb9071340c2d5a6ccb4367c42ace2f004995dca61de1c84c8ba6,1
v52x_D_v53e_0323_citation_001,v52x_D_v53e_0323,D,v53e_0323,v53e_0323_span_001,pallets_click,pallets/click,examples/aliases/pyproject.toml,14,14,sha256:413ab0bd185393b340373afd839d19c1c0bf85123ed241946d311fb5eeb60331,sha256:3fb3f9205aad22d15f1e357f33482e681f04889d22a1229aff7854e23ca40ba4,1
v52x_D_v53e_0324_citation_001,v52x_D_v53e_0324,D,v53e_0324,v53e_0324_span_001,pallets_click,pallets/click,examples/colors/pyproject.toml,4,4,sha256:7d5aa5c4ba2c8223beead363223a54688a01093b4771ac50fd329e5bf1fa66c3,sha256:6ccb4f3aeba0f28a9a385dc75c42e5ccb9f8df564043cf1235943dfbe03672c8,1
v52x_D_v53e_0325_citation_001,v52x_D_v53e_0325,D,v53e_0325,v53e_0325_span_001,pallets_flask,pallets/flask,examples/celery/pyproject.toml,2,2,sha256:00d27458e466294e03bd3be48bfb8c436be5f9bd49cee885e2fb2d88f2b684b5,sha256:2ad6c461d96e1c26d63498318e5179c0b63c9d0c90720862339d144f32cd9fcd,1
v52x_D_v53e_0326_citation_001,v52x_D_v53e_0326,D,v53e_0326,v53e_0326_span_001,pallets_flask,pallets/flask,examples/celery/pyproject.toml,10,10,sha256:00d27458e466294e03bd3be48bfb8c436be5f9bd49cee885e2fb2d88f2b684b5,sha256:3fb3f9205aad22d15f1e357f33482e681f04889d22a1229aff7854e23ca40ba4,1
v52x_D_v53e_0327_citation_001,v52x_D_v53e_0327,D,v53e_0327,v53e_0327_span_001,pallets_flask,pallets/flask,examples/javascript/pyproject.toml,5,5,sha256:2efeb4bc2175dd05aa6452dd11ed761cbeb278bb3ce1de6aca2ed0caf29ce12a,sha256:dcce59c47515e67f685c8326fd4c48bba7428dade47d095d3ab31fcefeea7354,1
v52x_D_v53e_0328_citation_001,v52x_D_v53e_0328,D,v53e_0328,v53e_0328_span_001,pallets_flask,pallets/flask,examples/javascript/pyproject.toml,22,22,sha256:2efeb4bc2175dd05aa6452dd11ed761cbeb278bb3ce1de6aca2ed0caf29ce12a,sha256:3c8419a55c22a7cde4e2c92614b84ef056adee192060b89e1593c8b3b72d2c98,1
v52x_D_v53e_0329_citation_001,v52x_D_v53e_0329,D,v53e_0329,v53e_0329_span_001,psf_requests,psf/requests,pyproject.toml,29,29,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,sha256:7514534222c5e3627e2b9944d4175a7df3306e45ad15d63c1e6ed5f8eda0bb27,1
v52x_D_v53e_0330_citation_001,v52x_D_v53e_0330,D,v53e_0330,v53e_0330_span_001,psf_requests,psf/requests,pyproject.toml,40,40,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,sha256:2f4799be0ada72b4f889d90583c1481e2c21095705471f6e4dfcf785325d3acc,1
v52x_D_v53e_0331_citation_001,v52x_D_v53e_0331,D,v53e_0331,v53e_0331_span_001,psf_requests,psf/requests,pyproject.toml,56,56,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,sha256:4e8859b2a30f75184e02f807705168b80469068143231c5c21c45a73df2bbec3,1
v52x_D_v53e_0332_citation_001,v52x_D_v53e_0332,D,v53e_0332,v53e_0332_span_001,psf_requests,psf/requests,pyproject.toml,88,88,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,sha256:1c52cea5f0af8e15cae15320b735b9ea684d6aae6d5c89437da0edf2b25e22c3,1
v52x_D_v53e_0333_citation_001,v52x_D_v53e_0333,D,v53e_0333,v53e_0333_span_001,pypa_pip,pypa/pip,pyproject.toml,29,29,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:5e7a0fc59bac74a64da246932692996071304a679e6c6461dbaeed9ab1d5216b,1
v52x_D_v53e_0334_citation_001,v52x_D_v53e_0334,D,v53e_0334,v53e_0334_span_001,pypa_pip,pypa/pip,pyproject.toml,137,137,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:b2361bb691c6488d021af9f4ef6c6cf9ff61bcf8f955eab452cba6b3c18b55a7,1
v52x_D_v53e_0335_citation_001,v52x_D_v53e_0335,D,v53e_0335,v53e_0335_span_001,pypa_pip,pypa/pip,pyproject.toml,362,362,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,sha256:7b629fd449972fb2560ff75dd794f2da051f07807b5cfa77adf2172f08c5e317,1
v52x_D_v53e_0336_citation_001,v52x_D_v53e_0336,D,v53e_0336,v53e_0336_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,43,43,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:29dd66ed8da69825c7479536dab34aa66b7d13a8aa5b9b00f54db1b8f17931f6,1
v52x_D_v53e_0337_citation_001,v52x_D_v53e_0337,D,v53e_0337,v53e_0337_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,61,61,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:f59fddfbda4d7151ffeb7ac9471a16729c4b93633a88417f48b788d88702e3cc,1
v52x_D_v53e_0338_citation_001,v52x_D_v53e_0338,D,v53e_0338,v53e_0338_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,84,84,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:1f94077c82714a829b3a51688b801b9db6055d3d4340aef6f54a31bd9af55255,1
v52x_D_v53e_0339_citation_001,v52x_D_v53e_0339,D,v53e_0339,v53e_0339_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,105,105,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:3643788d5b0898478ca4fdb85b8ba4c28f49d7bdef8f101f9c6fbe3dd897ed93,1
v52x_D_v53e_0340_citation_001,v52x_D_v53e_0340,D,v53e_0340,v53e_0340_span_001,pypa_sampleproject,pypa/sampleproject,pyproject.toml,122,122,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,sha256:12986e0a4976c63e0b5b6db44f4c070be713aa191250353ee3ec2566580a2f6d,1
v52x_D_v53e_0341_citation_001,v52x_D_v53e_0341,D,v53e_0341,v53e_0341_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,97,97,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:f7d25c5071938d211d2727f8b385c386410bdaad40625744e1e25db95951be35,1
v52x_D_v53e_0342_citation_001,v52x_D_v53e_0342,D,v53e_0342,v53e_0342_span_001,pytest_dev_pytest,pytest-dev/pytest,pyproject.toml,176,176,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,sha256:99e4b1c992ae198f0b4295f685ebe0d26380e3b0697df72ec85b1bb3d53eec4a,1
