source_span_id,query_id,parent_source_span_id,parent_query_id,repo_id,owner_repo,head_sha,path,line_start,line_end,evidence_text,evidence_text_sha256,source_file_sha256,local_relpath,source_snapshot_scope
v53e_0276_span_001,v53e_0276,v53d_0059_span_001,v53d_0059,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,pyproject.toml,326,326,"""incompatible_with_venv"",",sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,source_canary/pypa__pip/pyproject.toml,canary
v53e_0277_span_001,v53e_0277,v53d_0054_span_001,v53d_0054,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,pyproject.toml,83,83,# currently incompatible with sphinxcontrib-towncrier,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,source_canary/pypa__pip/pyproject.toml,canary
v53e_0278_span_001,v53e_0278,v53d_0059_span_001,v53d_0059,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,pyproject.toml,326,326,"""incompatible_with_venv"",",sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,source_canary/pypa__pip/pyproject.toml,canary
v53e_0279_span_001,v53e_0279,v53d_0054_span_001,v53d_0054,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,pyproject.toml,83,83,# currently incompatible with sphinxcontrib-towncrier,sha256:b4e1cbc5744665bbc37c581db1c633e8e101c22db314d0fe52f13137b87ddc5a,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,source_canary/pypa__pip/pyproject.toml,canary
v53e_0280_span_001,v53e_0280,v53d_0059_span_001,v53d_0059,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,pyproject.toml,326,326,"""incompatible_with_venv"",",sha256:283a7f26339032f39e07573dc06c44227c83d28cc8bef6b45ac52571d3031dde,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,source_canary/pypa__pip/pyproject.toml,canary
v53e_0281_span_001,v53e_0281,v53d_0005_span_001,v53d_0005,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,pyproject.toml,29,29,"""Programming Language :: Python :: 3 :: Only"",",sha256:7101f62aa2804415daede9b2f63cadbdcae511e2a528f84c60d539ff63f7f7a2,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,source_canary/django__django/pyproject.toml,canary
v53e_0282_span_001,v53e_0282,v53d_0007_span_001,v53d_0007,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,pyproject.toml,65,65,"version = {attr = ""django.__version__""}",sha256:eb1cb09292d2748d603bfcf27942c51d87950b7c06e5e32464bf6e8667ae22c3,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,source_canary/django__django/pyproject.toml,canary
v53e_0283_span_001,v53e_0283,v53d_0008_span_001,v53d_0008,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,tox.ini,32,32,OBJC_DISABLE_INITIALIZE_FORK_SAFETY,sha256:36695608aa455edf8f84eabcacdc62e043d28d50d402f0bd9196d69a0fded796,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,source_canary/django__django/tox.ini,canary
v53e_0284_span_001,v53e_0284,v53d_0009_span_001,v53d_0009,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,tox.ini,56,56,[testenv:blacken-docs],sha256:0402946945f361d118d8a2dfc13b309b2d461cb721ba5d889538166731c71a7f,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,source_canary/django__django/tox.ini,canary
v53e_0285_span_001,v53e_0285,v53d_0010_span_001,v53d_0010,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,tox.ini,76,76,allowlist_externals =,sha256:8e145f1bd34a326ae1fc983ce0d76e023ed63ef626416bab93bf2d63977c3aca,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,source_canary/django__django/tox.ini,canary
v53e_0286_span_001,v53e_0286,v53d_0017_span_001,v53d_0017,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,pyproject.toml,37,37,"""Programming Language :: Python :: 3.11"",",sha256:f8d83539b07b08b2d852f8e4309af9ad14336dd04c6f4f527fc5ae117cb5c346,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,source_canary/fastapi__fastapi/pyproject.toml,canary
v53e_0287_span_001,v53e_0287,v53d_0018_span_001,v53d_0018,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,pyproject.toml,110,110,"""email-validator >=2.0.0"",",sha256:1cb1fc7ef99f252c5bdc7abf3c5910976b04b54e1f3538cb4280ffbf4e2661d4,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,source_canary/fastapi__fastapi/pyproject.toml,canary
v53e_0288_span_001,v53e_0288,v53d_0028_span_001,v53d_0028,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,examples/aliases/pyproject.toml,2,2,"name = ""click-example-aliases""",sha256:b23e79132945bb9071340c2d5a6ccb4367c42ace2f004995dca61de1c84c8ba6,sha256:413ab0bd185393b340373afd839d19c1c0bf85123ed241946d311fb5eeb60331,source_canary/pallets__click/examples/aliases/pyproject.toml,canary
v53e_0289_span_001,v53e_0289,v53d_0029_span_001,v53d_0029,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,examples/aliases/pyproject.toml,14,14,"requires = [""flit_core<4""]",sha256:3fb3f9205aad22d15f1e357f33482e681f04889d22a1229aff7854e23ca40ba4,sha256:413ab0bd185393b340373afd839d19c1c0bf85123ed241946d311fb5eeb60331,source_canary/pallets__click/examples/aliases/pyproject.toml,canary
v53e_0290_span_001,v53e_0290,v53d_0030_span_001,v53d_0030,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,examples/colors/pyproject.toml,4,4,"description = ""Click colors example""",sha256:6ccb4f3aeba0f28a9a385dc75c42e5ccb9f8df564043cf1235943dfbe03672c8,sha256:7d5aa5c4ba2c8223beead363223a54688a01093b4771ac50fd329e5bf1fa66c3,source_canary/pallets__click/examples/colors/pyproject.toml,canary
v53e_0291_span_001,v53e_0291,v53d_0036_span_001,v53d_0036,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/celery/pyproject.toml,2,2,"name = ""flask-example-celery""",sha256:2ad6c461d96e1c26d63498318e5179c0b63c9d0c90720862339d144f32cd9fcd,sha256:00d27458e466294e03bd3be48bfb8c436be5f9bd49cee885e2fb2d88f2b684b5,source_canary/pallets__flask/examples/celery/pyproject.toml,canary
v53e_0292_span_001,v53e_0292,v53d_0037_span_001,v53d_0037,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/celery/pyproject.toml,10,10,"requires = [""flit_core<4""]",sha256:3fb3f9205aad22d15f1e357f33482e681f04889d22a1229aff7854e23ca40ba4,sha256:00d27458e466294e03bd3be48bfb8c436be5f9bd49cee885e2fb2d88f2b684b5,source_canary/pallets__flask/examples/celery/pyproject.toml,canary
v53e_0293_span_001,v53e_0293,v53d_0038_span_001,v53d_0038,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/javascript/pyproject.toml,5,5,"readme = ""README.rst""",sha256:dcce59c47515e67f685c8326fd4c48bba7428dade47d095d3ab31fcefeea7354,sha256:2efeb4bc2175dd05aa6452dd11ed761cbeb278bb3ce1de6aca2ed0caf29ce12a,source_canary/pallets__flask/examples/javascript/pyproject.toml,canary
v53e_0294_span_001,v53e_0294,v53d_0040_span_001,v53d_0040,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/javascript/pyproject.toml,22,22,"name = ""js_example""",sha256:3c8419a55c22a7cde4e2c92614b84ef056adee192060b89e1593c8b3b72d2c98,sha256:2efeb4bc2175dd05aa6452dd11ed761cbeb278bb3ce1de6aca2ed0caf29ce12a,source_canary/pallets__flask/examples/javascript/pyproject.toml,canary
v53e_0295_span_001,v53e_0295,v53d_0046_span_001,v53d_0046,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,29,29,"""Intended Audience :: Developers"",",sha256:7514534222c5e3627e2b9944d4175a7df3306e45ad15d63c1e6ed5f8eda0bb27,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
v53e_0296_span_001,v53e_0296,v53d_0047_span_001,v53d_0047,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,40,40,"""Programming Language :: Python :: 3.15"",",sha256:2f4799be0ada72b4f889d90583c1481e2c21095705471f6e4dfcf785325d3acc,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
v53e_0297_span_001,v53e_0297,v53d_0048_span_001,v53d_0048,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,56,56,"use_chardet_on_py3 = [""chardet>=3.0.2,<8""]",sha256:4e8859b2a30f75184e02f807705168b80469068143231c5c21c45a73df2bbec3,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
v53e_0298_span_001,v53e_0298,v53d_0049_span_001,v53d_0049,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,88,88,"src = [""src/requests"", ""tests""]",sha256:1c52cea5f0af8e15cae15320b735b9ea684d6aae6d5c89437da0edf2b25e22c3,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
v53e_0299_span_001,v53e_0299,v53d_0053_span_001,v53d_0053,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,pyproject.toml,29,29,"{name = ""The pip developers"", email = ""distutils-sig@python.org""},",sha256:5e7a0fc59bac74a64da246932692996071304a679e6c6461dbaeed9ab1d5216b,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,source_canary/pypa__pip/pyproject.toml,canary
v53e_0300_span_001,v53e_0300,v53d_0055_span_001,v53d_0055,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,pyproject.toml,137,137,"{ name = ""Vendored Libraries"", directory = ""vendor"", showcontent = true },",sha256:b2361bb691c6488d021af9f4ef6c6cf9ff61bcf8f955eab452cba6b3c18b55a7,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,source_canary/pypa__pip/pyproject.toml,canary
v53e_0301_span_001,v53e_0301,v53d_0060_span_001,v53d_0060,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,pyproject.toml,362,362,# Unit test source directory e.g.,sha256:7b629fd449972fb2560ff75dd794f2da051f07807b5cfa77adf2172f08c5e317,sha256:5fa492fbec3cace968f9aff374558a922806cf373fb49b18e266b61558df79b3,source_canary/pypa__pip/pyproject.toml,canary
v53e_0302_span_001,v53e_0302,v53d_0065_span_001,v53d_0065,pypa_sampleproject,pypa/sampleproject,621e4974ca25ce531773def586ba3ed8e736b3fc,pyproject.toml,43,43,# This is an optional longer description of your project that represents,sha256:29dd66ed8da69825c7479536dab34aa66b7d13a8aa5b9b00f54db1b8f17931f6,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,source_canary/pypa__sampleproject/pyproject.toml,canary
v53e_0303_span_001,v53e_0303,v53d_0066_span_001,v53d_0066,pypa_sampleproject,pypa/sampleproject,621e4974ca25ce531773def586ba3ed8e736b3fc,pyproject.toml,61,61,# https://packaging.python.org/en/latest/specifications/core-metadata/#license,sha256:f59fddfbda4d7151ffeb7ac9471a16729c4b93633a88417f48b788d88702e3cc,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,source_canary/pypa__sampleproject/pyproject.toml,canary
v53e_0304_span_001,v53e_0304,v53d_0067_span_001,v53d_0067,pypa_sampleproject,pypa/sampleproject,621e4974ca25ce531773def586ba3ed8e736b3fc,pyproject.toml,84,84,# Classifiers help users find your project by categorizing it.,sha256:1f94077c82714a829b3a51688b801b9db6055d3d4340aef6f54a31bd9af55255,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,source_canary/pypa__sampleproject/pyproject.toml,canary
v53e_0305_span_001,v53e_0305,v53d_0068_span_001,v53d_0068,pypa_sampleproject,pypa/sampleproject,621e4974ca25ce531773def586ba3ed8e736b3fc,pyproject.toml,105,105,"""Programming Language :: Python :: 3.9"",",sha256:3643788d5b0898478ca4fdb85b8ba4c28f49d7bdef8f101f9c6fbe3dd897ed93,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,source_canary/pypa__sampleproject/pyproject.toml,canary
v53e_0306_span_001,v53e_0306,v53d_0069_span_001,v53d_0069,pypa_sampleproject,pypa/sampleproject,621e4974ca25ce531773def586ba3ed8e736b3fc,pyproject.toml,122,122,"# dependencies). Users will be able to install these using the ""extras""",sha256:12986e0a4976c63e0b5b6db44f4c070be713aa191250353ee3ec2566580a2f6d,sha256:e4ce3af8b9396db683e4f967f09562cd2b61017f3c9b31ef7eb810cb24c6d206,source_canary/pypa__sampleproject/pyproject.toml,canary
v53e_0307_span_001,v53e_0307,v53d_0073_span_001,v53d_0073,pytest_dev_pytest,pytest-dev/pytest,a8ac094e80df788aec844794170b126eab0be7a4,pyproject.toml,97,97,format.docstring-code-format = true,sha256:f7d25c5071938d211d2727f8b385c386410bdaad40625744e1e25db95951be35,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,source_canary/pytest_dev__pytest/pyproject.toml,canary
v53e_0308_span_001,v53e_0308,v53d_0074_span_001,v53d_0074,pytest_dev_pytest,pytest-dev/pytest,a8ac094e80df788aec844794170b126eab0be7a4,pyproject.toml,176,176,# can't be disabled on a line-by-line basis in file,sha256:99e4b1c992ae198f0b4295f685ebe0d26380e3b0697df72ec85b1bb3d53eec4a,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,source_canary/pytest_dev__pytest/pyproject.toml,canary
v53e_0309_span_001,v53e_0309,v53d_0075_span_001,v53d_0075,pytest_dev_pytest,pytest-dev/pytest,a8ac094e80df788aec844794170b126eab0be7a4,pyproject.toml,256,256,"""invalid-bool-returned"",",sha256:4c01374da7c5bc0995b8865a83c1ba7cbbc22fec4f421d637f17a8e56e193f33,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,source_canary/pytest_dev__pytest/pyproject.toml,canary
v53e_0310_span_001,v53e_0310,v53d_0076_span_001,v53d_0076,pytest_dev_pytest,pytest-dev/pytest,a8ac094e80df788aec844794170b126eab0be7a4,pyproject.toml,328,328,"""unused-argument"",",sha256:13ec42df8e7d35a40fbd2ff61b51d664bab860e167cfd634401c87ab4d7040b5,sha256:e1e42d06821c51f2e5d1006ca6aefc389875451da0e29e2260e61817127a1dc6,source_canary/pytest_dev__pytest/pyproject.toml,canary
v53e_0311_span_001,v53e_0311,v53d_0080_span_001,v53d_0080,pytest_dev_pytest,pytest-dev/pytest,a8ac094e80df788aec844794170b126eab0be7a4,tox.ini,113,113,xdist: pytest-xdist>=2.1.0,sha256:9bc78f7e845d9e660d320e741e654530d565b613dd4fe0e86e4994bbd3b743cf,sha256:cfec44f3d81d294668de27a055a756c744686968ff5d22e184a9c44c4d2a6f62,source_canary/pytest_dev__pytest/tox.ini,canary
v53e_0312_span_001,v53e_0312,v53d_0097_span_001,v53d_0097,tiangolo_typer,tiangolo/typer,dacdc4349df29dd1d43310d727f80d85cb5643e6,pyproject.toml,22,22,"""Topic :: Software Development :: Libraries :: Python Modules"",",sha256:af00a6b26ca997a8d58efecdd64e9f366c4bc7d0774fac147dc32a8baa37a4a4,sha256:0720203ff3ff5359f7bc79f3e174c41286d64d9eb42b25bf049c9245a551d552,source_canary/tiangolo__typer/pyproject.toml,canary
v53e_0313_span_001,v53e_0313,v53d_0098_span_001,v53d_0098,tiangolo_typer,tiangolo/typer,dacdc4349df29dd1d43310d727f80d85cb5643e6,pyproject.toml,65,65,"""mdx-include >=1.4.1"",",sha256:6374b7ef076d72339a246e31157b67969184094a60476929a4f2043b5b332bce,sha256:0720203ff3ff5359f7bc79f3e174c41286d64d9eb42b25bf049c9245a551d552,source_canary/tiangolo__typer/pyproject.toml,canary
v53e_0314_span_001,v53e_0314,v53d_0099_span_001,v53d_0099,tiangolo_typer,tiangolo/typer,dacdc4349df29dd1d43310d727f80d85cb5643e6,pyproject.toml,133,133,"'if __name__ == ""__main__"":',",sha256:88de4011825844c4f9012f201025bd313dc183ef81620798d43fcd5526db2fd8,sha256:0720203ff3ff5359f7bc79f3e174c41286d64d9eb42b25bf049c9245a551d552,source_canary/tiangolo__typer/pyproject.toml,canary
v53e_0315_span_001,v53e_0315,v53d_0005_span_001,v53d_0005,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,pyproject.toml,29,29,"""Programming Language :: Python :: 3 :: Only"",",sha256:7101f62aa2804415daede9b2f63cadbdcae511e2a528f84c60d539ff63f7f7a2,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,source_canary/django__django/pyproject.toml,canary
v53e_0316_span_001,v53e_0316,v53d_0007_span_001,v53d_0007,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,pyproject.toml,65,65,"version = {attr = ""django.__version__""}",sha256:eb1cb09292d2748d603bfcf27942c51d87950b7c06e5e32464bf6e8667ae22c3,sha256:9442fea5438e1078049605455d3b489ec8dc5a8d4dc333e2849c330706dc8258,source_canary/django__django/pyproject.toml,canary
v53e_0317_span_001,v53e_0317,v53d_0008_span_001,v53d_0008,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,tox.ini,32,32,OBJC_DISABLE_INITIALIZE_FORK_SAFETY,sha256:36695608aa455edf8f84eabcacdc62e043d28d50d402f0bd9196d69a0fded796,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,source_canary/django__django/tox.ini,canary
v53e_0318_span_001,v53e_0318,v53d_0009_span_001,v53d_0009,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,tox.ini,56,56,[testenv:blacken-docs],sha256:0402946945f361d118d8a2dfc13b309b2d461cb721ba5d889538166731c71a7f,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,source_canary/django__django/tox.ini,canary
v53e_0319_span_001,v53e_0319,v53d_0010_span_001,v53d_0010,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,tox.ini,76,76,allowlist_externals =,sha256:8e145f1bd34a326ae1fc983ce0d76e023ed63ef626416bab93bf2d63977c3aca,sha256:47d70986367bd27c611f42ae78c7326728a6838545ca9d6734d052e8d727815c,source_canary/django__django/tox.ini,canary
v53e_0320_span_001,v53e_0320,v53d_0017_span_001,v53d_0017,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,pyproject.toml,37,37,"""Programming Language :: Python :: 3.11"",",sha256:f8d83539b07b08b2d852f8e4309af9ad14336dd04c6f4f527fc5ae117cb5c346,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,source_canary/fastapi__fastapi/pyproject.toml,canary
v53e_0321_span_001,v53e_0321,v53d_0018_span_001,v53d_0018,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,pyproject.toml,110,110,"""email-validator >=2.0.0"",",sha256:1cb1fc7ef99f252c5bdc7abf3c5910976b04b54e1f3538cb4280ffbf4e2661d4,sha256:e7aa37e64103ba05507140fcfbe8da41348645fd9cb7c3ee9a674a7e149d8b92,source_canary/fastapi__fastapi/pyproject.toml,canary
v53e_0322_span_001,v53e_0322,v53d_0028_span_001,v53d_0028,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,examples/aliases/pyproject.toml,2,2,"name = ""click-example-aliases""",sha256:b23e79132945bb9071340c2d5a6ccb4367c42ace2f004995dca61de1c84c8ba6,sha256:413ab0bd185393b340373afd839d19c1c0bf85123ed241946d311fb5eeb60331,source_canary/pallets__click/examples/aliases/pyproject.toml,canary
v53e_0323_span_001,v53e_0323,v53d_0029_span_001,v53d_0029,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,examples/aliases/pyproject.toml,14,14,"requires = [""flit_core<4""]",sha256:3fb3f9205aad22d15f1e357f33482e681f04889d22a1229aff7854e23ca40ba4,sha256:413ab0bd185393b340373afd839d19c1c0bf85123ed241946d311fb5eeb60331,source_canary/pallets__click/examples/aliases/pyproject.toml,canary
v53e_0324_span_001,v53e_0324,v53d_0030_span_001,v53d_0030,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,examples/colors/pyproject.toml,4,4,"description = ""Click colors example""",sha256:6ccb4f3aeba0f28a9a385dc75c42e5ccb9f8df564043cf1235943dfbe03672c8,sha256:7d5aa5c4ba2c8223beead363223a54688a01093b4771ac50fd329e5bf1fa66c3,source_canary/pallets__click/examples/colors/pyproject.toml,canary
v53e_0325_span_001,v53e_0325,v53d_0036_span_001,v53d_0036,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/celery/pyproject.toml,2,2,"name = ""flask-example-celery""",sha256:2ad6c461d96e1c26d63498318e5179c0b63c9d0c90720862339d144f32cd9fcd,sha256:00d27458e466294e03bd3be48bfb8c436be5f9bd49cee885e2fb2d88f2b684b5,source_canary/pallets__flask/examples/celery/pyproject.toml,canary
v53e_0326_span_001,v53e_0326,v53d_0037_span_001,v53d_0037,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/celery/pyproject.toml,10,10,"requires = [""flit_core<4""]",sha256:3fb3f9205aad22d15f1e357f33482e681f04889d22a1229aff7854e23ca40ba4,sha256:00d27458e466294e03bd3be48bfb8c436be5f9bd49cee885e2fb2d88f2b684b5,source_canary/pallets__flask/examples/celery/pyproject.toml,canary
v53e_0327_span_001,v53e_0327,v53d_0038_span_001,v53d_0038,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/javascript/pyproject.toml,5,5,"readme = ""README.rst""",sha256:dcce59c47515e67f685c8326fd4c48bba7428dade47d095d3ab31fcefeea7354,sha256:2efeb4bc2175dd05aa6452dd11ed761cbeb278bb3ce1de6aca2ed0caf29ce12a,source_canary/pallets__flask/examples/javascript/pyproject.toml,canary
v53e_0328_span_001,v53e_0328,v53d_0040_span_001,v53d_0040,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,examples/javascript/pyproject.toml,22,22,"name = ""js_example""",sha256:3c8419a55c22a7cde4e2c92614b84ef056adee192060b89e1593c8b3b72d2c98,sha256:2efeb4bc2175dd05aa6452dd11ed761cbeb278bb3ce1de6aca2ed0caf29ce12a,source_canary/pallets__flask/examples/javascript/pyproject.toml,canary
v53e_0329_span_001,v53e_0329,v53d_0046_span_001,v53d_0046,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,29,29,"""Intended Audience :: Developers"",",sha256:7514534222c5e3627e2b9944d4175a7df3306e45ad15d63c1e6ed5f8eda0bb27,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
v53e_0330_span_001,v53e_0330,v53d_0047_span_001,v53d_0047,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,40,40,"""Programming Language :: Python :: 3.15"",",sha256:2f4799be0ada72b4f889d90583c1481e2c21095705471f6e4dfcf785325d3acc,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
v53e_0331_span_001,v53e_0331,v53d_0048_span_001,v53d_0048,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,pyproject.toml,56,56,"use_chardet_on_py3 = [""chardet>=3.0.2,<8""]",sha256:4e8859b2a30f75184e02f807705168b80469068143231c5c21c45a73df2bbec3,sha256:345f26b9f691435e39d0eb6f7f4150a390f43175b22f8d61ac95e7f2827f0a77,source_canary/psf__requests/pyproject.toml,canary
